"routes3.shipmentorigindesc";"routes3.Latitude.x";"routes3.Longitude.x";"routes3.shipmentdestinationdesc";"routes3.Latitude.y";"routes3.Longitude.y"
"16784";"Reno OFC";39.529633;-119.813803;"USA - WI (Sonoco) Pardeeville";43.537761;-89.300117
"16789";"Duluth OFC";46.786672;-92.100485;"USA - WI (Sonoco) Pardeeville";43.537761;-89.300117
"16790";"West Point - Bldg 56";40.209052;-75.296471;"USA - WI (Sonoco) Pardeeville";43.537761;-89.300117
"16791";"USA - GA Suwanee OFC";34.05149;-84.0713;"USA - WI (Sonoco) Pardeeville";43.537761;-89.300117
"16794";"Durham NC";35.994033;-78.898619;"USA  NC (Sterigenics) Charlotte";35.227087;-80.843127
"16797";"Reno OFC";39.529633;-119.813803;"Utah UT";38.883333;-77
"16799";"USA - GA Suwanee OFC";34.05149;-84.0713;"Utah UT";38.883333;-77
"16821";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Uzbekistan";41.31666667;69.25
"16829";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Venezuela";10.48333333;-66.866667
"16831";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Venezuela";10.48333333;-66.866667
"16836";"USA - GA Suwanee OFC";34.05149;-84.0713;"Venezuela";10.48333333;-66.866667
"16841";"MSD Haarlem";52.387388;4.646219;"Venezuela";10.48333333;-66.866667
"16844";"USA - FL Miami Lakes";25.908706;-80.308662;"Venezuela";10.48333333;-66.866667
"16854";"Mirabel France";44.144405;1.419822;"Venezuela";10.48333333;-66.866667
"16855";"West Point - Bldg 56";40.209052;-75.296471;"VENEZUELA - MSD Venezuela Estado Miranda";10.48333333;-66.866667
"16857";"NETHERLANDS - MSD Oss";51.76118;5.514048;"VENEZUELA - MSD Venezuela Estado Miranda";10.48333333;-66.866667
"16865";"Duluth OFC";46.786672;-92.100485;"VENEZUELA - MSD Venezuela Estado Miranda";10.48333333;-66.866667
"16891";"MSD Haarlem";52.387388;4.646219;"VENEZUELA - MSD Venezuela Estado Miranda";10.48333333;-66.866667
"16899";"USA - GA Suwanee OFC";34.05149;-84.0713;"Vermont VT";38.883333;-77
"16901";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"Vietnam";21.03333333;105.85
"16902";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Vietnam";21.03333333;105.85
"16903";"MSD Haarlem";52.387388;4.646219;"Vietnam";21.03333333;105.85
"16905";"IRELAND - MSD Swords";53.31666667;-6.233333;"Vietnam";21.03333333;105.85
"16920";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Vietnam";21.03333333;105.85
"16928";"West Point - Bldg 56";40.209052;-75.296471;"Vietnam";21.03333333;105.85
"16949";"Mirabel France";44.144405;1.419822;"Vietnam";21.03333333;105.85
"16963";"MSD Australia";-25.274398;133.775136;"Vietnam";21.03333333;105.85
"17022";"NETHERLANDS - MSD Oss BT (BioTech)";51.76118;5.514048;"Vietnam";21.03333333;105.85
"17025";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"VIETNAM - (OPV Pharma) Dong Nai";21.03333333;105.85
"17027";"MSD Haarlem";52.387388;4.646219;"VIETNAM - (OPV Pharma) Dong Nai";21.03333333;105.85
"17028";"NETHERLANDS - MSD Oss";51.76118;5.514048;"VIETNAM - (Zuellig Pharma) Ho Chi Minh City";21.03333333;105.85
"17029";"MSD Haarlem";52.387388;4.646219;"VIETNAM - (Zuellig Pharma) Ho Chi Minh City";21.03333333;105.85
"17037";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"VIETNAM - (Zuellig Pharma) Ho Chi Minh City";21.03333333;105.85
"17038";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"VIETNAM - (Zuellig Pharma) Ho Chi Minh City";21.03333333;105.85
"17043";"Mirabel France";44.144405;1.419822;"VIETNAM - (Zuellig Pharma) Ho Chi Minh City";21.03333333;105.85
"17052";"USA - GA Suwanee OFC";34.05149;-84.0713;"Virginia VA";37.769337;-78.169968
"17053";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Virginia VA";37.769337;-78.169968
"17057";"Reno OFC";39.529633;-119.813803;"Virginia VA";37.769337;-78.169968
"17060";"Rahway NJ";40.608159;-74.277647;"Virginia VA";37.769337;-78.169968
"17087";"MSD Spain";40.463667;-3.74922;"Washington DC";38.883333;-77
"17089";"Reno OFC";39.529633;-119.813803;"Washington WA";47.400902;-121.490494
"17094";"USA - GA Suwanee OFC";34.05149;-84.0713;"Washington WA";47.400902;-121.490494
"17113";"West Point - Bldg 56";40.209052;-75.296471;"West Point PA";40.209052;-75.296471
"17115";"Carlow IRL";53.31666667;-6.233333;"West Point PA";40.209052;-75.296471
"17117";"Wilson NC";35.721269;-77.91554;"West Point PA";40.209052;-75.296471
"17127";"USA - GA Suwanee OFC";34.05149;-84.0713;"West Point PA";40.209052;-75.296471
"17141";"Durham NC";35.994033;-78.898619;"West Point PA";40.209052;-75.296471
"17161";"MSD Haarlem";52.387388;4.646219;"West Point PA";40.209052;-75.296471
"17181";"Elkton VA";38.407904;-78.623628;"West Point PA";40.209052;-75.296471
"17191";"NETHERLANDS - MSD Oss";51.76118;5.514048;"West Point PA";40.209052;-75.296471
"17207";"Elkton VA";38.883333;-77;"West Point PA";40.209052;-75.296471
"17261";"MSD Branchburg NJ";38.883333;-77;"West Point PA";40.209052;-75.296471
"17349";"MSD China";39.91666667;116.383333;"West Point PA";40.209052;-75.296471
"17395";"Mirabel France";44.144405;1.419822;"West Point PA";40.209052;-75.296471
"17405";"West Point - Bldg 56";40.209052;-75.296471;"Wilson NC";35.721269;-77.91554
"17407";"UK - (Aesica) Queensborough";51.5;-0.083333;"Wilson NC";35.721269;-77.91554
"17411";"Wilson NC";35.721269;-77.91554;"Wilson NC";35.721269;-77.91554
"17415";"Las Piedras";-34.85;-56.166667;"Wilson NC";35.721269;-77.91554
"17417";"IRELAND - MSD Swords";53.31666667;-6.233333;"Wilson NC";35.721269;-77.91554
"17419";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Wilson NC";35.721269;-77.91554
"17421";"Durham NC";35.994033;-78.898619;"Wilson NC";35.721269;-77.91554
"17427";"USA - FL Miami Lakes";25.908706;-80.308662;"Wilson NC";35.721269;-77.91554
"17429";"SINGAPORE - (Zuelligpharma) Singapore";1.283333333;103.85;"Wilson NC";35.721269;-77.91554
"17437";"Cramlington UK";55.086136;-1.5808;"Wilson NC";35.721269;-77.91554
"17445";"Huahai Pharma. China";39.91666667;116.383333;"Wilson NC";35.721269;-77.91554
"17447";"Duluth OFC";46.786672;-92.100485;"Wilson NC";35.721269;-77.91554
"17451";"MSD Haarlem";52.387388;4.646219;"Wilson NC";35.721269;-77.91554
"17455";"Brinny Ireland";51.790157;-8.703297;"Wilson NC";35.721269;-77.91554
"17473";"GERMANY  (Vetter Pharma) Ravensburg";52.51666667;13.4;"Wilson NC";35.721269;-77.91554
"17481";"Arecibo PR";18.444247;-66.646407;"Wilson NC";35.721269;-77.91554
"17523";"West Point - Bldg. 62";40.209052;-75.296471;"Wilson NC";35.721269;-77.91554
"17529";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Wilson NC";35.721269;-77.91554
"17531";"Ballydine IRL";53.31666667;-6.233333;"Wilson NC";35.721269;-77.91554
"17541";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Wilson NC";35.721269;-77.91554
"17547";"TAIWAN - (Usbi Asia) Hsin Chu";23.69781;120.960515;"Wilson NC";35.721269;-77.91554
"17599";"MSD Singapore West";1.283333333;103.85;"Wilson NC";35.721269;-77.91554
"17647";"Carlow IRL";53.31666667;-6.233333;"Wilson NC";35.721269;-77.91554
"17653";"MSD Singapore South";1.283333333;103.85;"Wilson NC";35.721269;-77.91554
"17737";"Priority Solutions International Memphis TN";38.883333;-77;"Wilson NC";35.721269;-77.91554
"17813";"Goias Brazil UPS";-15.78333333;-47.916667;"Wilson NC";35.721269;-77.91554
"17825";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"Wilson NC";35.721269;-77.91554
"17885";"USA - GA Suwanee OFC";34.05149;-84.0713;"Wisconsin WI";44.268543;-89.616508
"17887";"GERMANY  (Vetter Pharma) Ravensburg";52.51666667;13.4;"Wisconsin WI";44.268543;-89.616508
"17889";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Wisconsin WI";44.268543;-89.616508
"17891";"West Point - Bldg 56";40.209052;-75.296471;"Wisconsin WI";44.268543;-89.616508
"17895";"Duluth OFC";46.786672;-92.100485;"Wisconsin WI";44.268543;-89.616508
"17899";"Reno OFC";39.529633;-119.813803;"Wisconsin WI";44.268543;-89.616508
"17929";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Yemen";15.35;44.2
